iter	RMSE
566	0.001646984166
567	0.001646264729
568	0.00164314921
569	0.001631087622
570	0.001622162495
571	0.00161897932
572	0.001614241742
573	0.001613549667
574	0.001601681381
575	0.00158681187
576	0.001576044475
577	0.001560258883
578	0.001552369754
579	0.001541797116
580	0.001541137278
581	0.001534462757
582	0.001525281478
583	0.001524641835
584	0.001524034036
585	0.001519696795
586	0.001519122977
587	0.001507753066
588	0.001483300011
589	0.001475626681
590	0.001454251839
591	0.001448623965
592	0.001448052542
593	0.001429512131
594	0.00142185653
595	0.00141772623
596	0.001411741334
597	0.001411183854
598	0.001404463167
599	0.001394478396
600	0.001384630195
601	0.001368861805
602	0.001359837798
603	0.001349345971
604	0.001335546982
605	0.001334314595
606	0.00132408421
607	0.001321650307
608	0.001312938588
609	0.001306825684
610	0.001294940948
611	0.001288623203
612	0.001279788838
613	0.001267875744
614	0.001255534806
615	0.001245448386
616	0.001242441681
617	0.001236753342
618	0.001228968309
619	0.001219562099
620	0.001217637208
621	0.001215792031
622	0.001208391357
623	0.001203374336
624	0.001196375084
625	0.001194622148
626	0.001177382769
627	0.001164987542
628	0.001155910353
629	0.001150320605
630	0.00114392001
631	0.001138035305
632	0.001132909316
633	0.001131656867
634	0.00111816579
635	0.001102558687
636	0.001091506381
637	0.001086359341
638	0.001083936093
639	0.001080169724
640	0.001072199733
641	0.001069813717
642	0.001056430019
643	0.001045416305
644	0.001037769166
645	0.001025780209
646	0.001022349729
647	0.001015828291
648	0.00101076018
649	0.001000106399
650	0.0009920353941
651	0.0009912867767
652	0.0009820661618
653	0.0009803900164
654	0.0009773523261
655	0.0009713347705
656	0.0009695028206
657	0.000968866307
658	0.0009682628088
659	0.0009667576358
660	0.0009627406037
661	0.0009566796733
662	0.0009509139692
663	0.0009428443296
664	0.0009408987921
665	0.0009381953303
666	0.000936800092
667	0.0009313394757
668	0.0009287034265
669	0.0009272214094
670	0.0009235886726
671	0.000923122208
672	0.0009215776575
673	0.0009181693042
674	0.0009121208922
675	0.0009034807197
676	0.0008991089198
677	0.000897863405
678	0.0008956973173
679	0.0008893330943
680	0.0008853402459
681	0.0008849446294
682	0.0008836035635
683	0.0008765753473
684	0.0008728897048
685	0.0008670030872
686	0.0008657164687
687	0.0008604499089
688	0.000856103216
689	0.0008522871863
690	0.0008502101125
691	0.0008498298416
692	0.0008475242241
693	0.0008440137978
694	0.0008355476764
695	0.0008322600919
696	0.0008292268095
697	0.000828011207
698	0.0008276824303
699	0.000820719737
700	0.0008157665286
701	0.0008100922764
702	0.0008047260726
703	0.0008044059469
704	0.0008041017089
705	0.0007989561262
706	0.0007909634322
707	0.0007906697401
708	0.0007853445968
709	0.0007788393137
710	0.0007777381364
711	0.0007774424617
712	0.0007709348905
713	0.0007660455914
714	0.0007623730395
715	0.0007593190224
716	0.0007583243116
717	0.0007573949918
718	0.0007547137071
719	0.0007477594227
720	0.0007474712372
721	0.0007446345153
722	0.0007355182815
723	0.0007323985226
724	0.0007281949895
725	0.0007253851166
726	0.0007251213163
727	0.0007207704808
728	0.0007178429816
729	0.0007142136567
730	0.000712548549
731	0.0007093466293
732	0.0007090746311
733	0.0007088161292
734	0.0007006105852
735	0.0006974545334
736	0.0006966737949
737	0.0006904891633
738	0.0006855363174
739	0.0006832070326
740	0.0006801702029
741	0.0006799247356
742	0.0006796915084
743	0.0006792515381
744	0.0006790311134
745	0.0006758251436
746	0.000673520646
747	0.0006708210817
748	0.0006660842626
749	0.0006554052229
750	0.0006526731591
751	0.0006500606863
752	0.0006496886149
753	0.0006425699221
754	0.0006387236527
755	0.0006298955316
756	0.0006295434413
757	0.0006241748727
758	0.0006196800204
759	0.0006172396838
760	0.0006164912649
761	0.0006161692096
762	0.0006141754902
763	0.0006089162552
764	0.0006081979612
765	0.0006069087147
766	0.0006066095042
767	0.0006040050288
768	0.0005968900956
769	0.0005946775564
770	0.000588796872
771	0.0005864152644
772	0.0005841510013
773	0.0005815650544
774	0.0005750654822
775	0.0005698468083
776	0.0005675967656
777	0.0005653752553
778	0.0005599793871
779	0.0005559118638
780	0.0005556350792
781	0.0005540463431
782	0.0005506897625
783	0.0005485695672
784	0.0005483136211
785	0.0005463571433
786	0.0005452497064
787	0.0005450866705
788	0.0005394541213
789	0.000537646942
790	0.0005374900844
791	0.0005373398449
792	0.0005357686724
793	0.0005312703916
794	0.000528391006
795	0.0005246390416
796	0.0005198537261
797	0.0005180436987
798	0.0005161515019
799	0.0005118966835
800	0.0005077388765
801	0.0005044752398
802	0.0005013749326
803	0.0005012268082
804	0.0005010913439
805	0.0004965858427
806	0.0004946458115
807	0.0004913120347
808	0.0004882956297
809	0.0004846733611
810	0.0004819134071
811	0.0004774266354
812	0.0004735179248
813	0.0004700535837
814	0.0004684015486
815	0.000466486948
816	0.0004637890638
817	0.000462988951
818	0.0004628508732
819	0.0004594194114
820	0.0004583856172
821	0.0004560095359
822	0.0004547475244
823	0.0004540332947
824	0.0004519027518
825	0.0004466352539
826	0.000440671645
827	0.000439444124
828	0.0004388030192
829	0.0004361862764
830	0.0004355965414
831	0.0004332954576
832	0.0004300102177
833	0.0004292301389
834	0.0004280402252
835	0.0004234794087
836	0.0004210390963
837	0.0004173030134
838	0.0004169845145
839	0.000413914876
840	0.0004135802584
841	0.0004134337981
842	0.000410479216
843	0.000409267656
844	0.0004069589858
845	0.0004048802462
846	0.0004025329964
847	0.0004006036214
848	0.0003986414468
849	0.00039731289
850	0.0003937630107
851	0.0003927462257
852	0.0003910555322
853	0.000390493925
854	0.0003845286162
855	0.0003825838655
856	0.0003822715472
857	0.0003820761077
858	0.0003790370128
859	0.0003773049434
860	0.0003769303266
861	0.0003738231086
862	0.0003701515004
863	0.0003669399208
864	0.000365126143
865	0.0003622813992
866	0.0003609037716
867	0.0003607636633
868	0.0003592783237
869	0.0003584144983
870	0.0003576082923
871	0.0003567869108
872	0.000355217601
873	0.0003518634236
874	0.0003517274926
875	0.0003515984372
876	0.000348724548
877	0.0003455332963
878	0.0003429731172
879	0.0003428471135
880	0.0003427274558
881	0.0003410170685
882	0.0003409029006
883	0.0003407944777
884	0.0003403094098
885	0.0003368630143
886	0.0003342472081
887	0.0003341428088
888	0.0003325519646
889	0.0003324523584
890	0.000328203084
891	0.0003281058398
892	0.0003280135139
893	0.0003279258544
894	0.0003241274108
895	0.0003227244462
896	0.0003222741127
897	0.0003208952746
898	0.0003201413128
899	0.0003168327149
900	0.0003155881724
901	0.0003124704503
902	0.000311406303
903	0.000309749467
904	0.0003095873555
905	0.0003085518184
906	0.0003062124067
907	0.0003032108607
908	0.0002998144768
909	0.0002982800129
910	0.0002957412497
911	0.0002955870111
912	0.0002954346568
913	0.0002944331117
914	0.0002935882431
915	0.0002921960518
916	0.0002920533711
917	0.0002889354468
918	0.0002881756301
919	0.0002855294638
920	0.0002838517871
921	0.0002837577308
922	0.0002808840588
923	0.0002787445609
924	0.0002781560952
925	0.0002755240085
926	0.0002744716957
927	0.0002731277878
928	0.0002709545826
929	0.0002698356392
930	0.0002697534434
931	0.0002694127548
932	0.0002684714762
933	0.0002664423774
934	0.0002663674844
935	0.0002639239462
936	0.0002604978676
937	0.0002595335008
938	0.0002573975031
939	0.0002566134847
940	0.0002553384661
941	0.0002544203415
942	0.0002534485302
943	0.0002533794758
944	0.0002526371714
945	0.0002514905308
946	0.0002503077609
947	0.0002480670993
948	0.000248002165
949	0.0002472479157
950	0.0002453857326
951	0.0002447136789
952	0.0002437853044
953	0.0002435249803
954	0.0002424511857
955	0.000241656147
956	0.0002410649347
957	0.000239671985
958	0.0002364488282
959	0.0002354643632
960	0.0002342227579
961	0.0002334580249
962	0.0002330278044
963	0.0002325054664
964	0.0002296451404
965	0.0002285724483
966	0.0002283106546
967	0.000227638691
968	0.0002271376943
969	0.000226683872
970	0.0002257771537
971	0.0002251929496
972	0.0002240689086
973	0.0002238098113
974	0.0002236487549
975	0.0002225592965
976	0.0002224129195
977	0.0002221903048
978	0.0002194722452
979	0.0002184689904
980	0.0002176335278
981	0.0002150096983
982	0.0002130739617
983	0.0002127889574
984	0.0002110843456
985	0.0002096456177
986	0.0002080192017
987	0.000206978049
988	0.0002049729637
989	0.0002027598143
990	0.0002017358978
991	0.0002002221398
992	0.0001993532243
993	0.000199083107
994	0.0001975296634
995	0.0001965313062
996	0.0001941228975
997	0.0001932513433
998	0.0001929944077
999	0.0001921594191
